"Lot_Frontage","Lot_Area","Street","Lot_Shape","Utilities","Neighborhood","Bldg_Type","House_Style","Overall_Cond","Year_Built","Roof_Style","Total_Bsmt_SF","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","TotRms_AbvGrd","Garage_Finish","Garage_Cars","Garage_Area","Pool_Area","Year_Sold","Sale_Type","Sale_Price","Longitude","Latitude"
34,3230,"Pave","Regular","AllPub","Somerset","TwnhsE","Two_Story","Average",1999,"Gable",729,729,729,1458,2,1,2,5,"Unf",2,440,0,2007,"WD ",176000,-93.644096,42.047104
0,2117,"Pave","Regular","AllPub","Somerset","TwnhsE","Two_Story","Average",2000,"Gable",756,756,756,1512,2,1,2,4,"Unf",2,440,0,2007,"WD ",168500,-93.645671,42.046144
24,2117,"Pave","Regular","AllPub","Somerset","Twnhs","Two_Story","Average",2000,"Gable",756,769,804,1573,2,1,3,4,"Unf",2,440,0,2007,"WD ",177000,-93.645639,42.046145
0,2117,"Pave","Regular","AllPub","Somerset","Twnhs","Two_Story","Average",2000,"Gable",756,769,756,1525,2,1,3,5,"Unf",2,440,0,2007,"WD ",177000,-93.645595,42.046145
0,5105,"Pave","Moderately_Irregular","AllPub","Somerset","TwnhsE","Two_Story","Average",2004,"Gable",551,551,551,1102,2,1,2,4,"Unf",2,480,0,2007,"WD ",148800,-93.645482,42.046405
24,2645,"Pave","Regular","AllPub","Somerset","Twnhs","Two_Story","Average",1999,"Gable",776,764,677,1441,2,1,2,5,"Unf",2,492,0,2007,"WD ",174000,-93.641813,42.047171
66,7399,"Pave","Slightly_Irregular","AllPub","Somerset","OneFam","Two_Story","Average",1997,"Hip",975,975,975,1950,2,1,3,7,"RFn",2,576,0,2007,"WD ",239000,-93.642182,42.046318
73,7321,"Pave","Slightly_Irregular","AllPub","Somerset","OneFam","One_Story","Average",1999,"Gable",1339,1358,0,1358,2,0,3,5,"Unf",2,625,0,2007,"COD",204000,-93.639931,42.046137
0,8010,"Pave","Slightly_Irregular","AllPub","Somerset","OneFam","Two_Story","Average",2003,"Hip",1054,1072,976,2048,2,1,3,8,"Unf",2,552,0,2007,"WD ",301000,-93.639878,42.046135
106,8413,"Pave","Slightly_Irregular","AllPub","Somerset","OneFam","Two_Story","Average",1998,"Gable",1220,1220,1142,2362,2,1,3,8,"RFn",2,1105,0,2007,"WD ",312500,-93.643456,42.046411
50,9466,"Pave","Moderately_Irregular","AllPub","Veenker","TwnhsE","One_Story","Average",1994,"Gable",1494,1494,0,1494,1,1,1,5,"Fin",2,478,0,2007,"WD ",279700,-93.648204,42.044383
80,12000,"Pave","Regular","AllPub","Veenker","OneFam","One_Story","Above_Average",1980,"Hip",2002,2362,0,2362,2,1,3,8,"RFn",2,546,0,2007,"WD ",255000,-93.645798,42.044762
0,16157,"Pave","Slightly_Irregular","AllPub","Veenker","OneFam","SLvl","Good",1978,"Gable",1360,1432,0,1432,1,1,2,5,"Unf",2,588,0,2007,"WD ",194000,-93.645589,42.044989
90,10768,"Pave","Slightly_Irregular","AllPub","Veenker","OneFam","One_Story","Very_Good",1976,"Gable",1437,1437,0,1437,2,0,3,6,"RFn",2,528,0,2007,"WD ",218000,-93.64577,42.042994
40,3840,"Pave","Slightly_Irregular","AllPub","Greens","TwnhsE","One_Story","Above_Average",1978,"Gable",1057,1295,0,1295,1,0,1,4,"Fin",2,571,0,2007,"WD ",213750,-93.648172,42.043754
80,9600,"Pave","Regular","AllPub","Veenker","OneFam","SLvl","Good",1976,"Hip",528,1094,761,1855,2,1,3,7,"RFn",2,512,0,2007,"WD ",187000,-93.645547,42.043048
80,9600,"Pave","Regular","AllPub","Veenker","OneFam","One_Story","Very_Good",1976,"Gable",1262,1262,0,1262,2,0,3,6,"RFn",2,460,0,2007,"WD ",181500,-93.645544,42.042961
94,17778,"Pave","Slightly_Irregular","AllPub","Veenker","OneFam","One_Story","Average",1981,"Hip",2461,2497,0,2497,2,0,2,7,"RFn",2,676,0,2007,"WD ",373000,-93.658232,42.037103
0,18890,"Pave","Slightly_Irregular","AllPub","Sawyer","Duplex","One_and_Half_Fin","Average",1977,"Shed",1361,1361,1259,2620,2,2,4,12,"RFn",2,600,0,2007,"WD ",190000,-93.6574973,42.0349702
0,7050,"Pave","Regular","AllPub","Somerset","OneFam","Two_Story","Average",2001,"Gable",1057,1057,872,1929,2,1,3,7,"Fin",2,650,0,2007,"WD ",226000,-93.639515,42.048488
78,11700,"Pave","Regular","AllPub","Northwest_Ames","OneFam","One_Story","Above_Average",1968,"Gable",912,1152,0,1152,1,1,3,7,"RFn",2,412,0,2007,"CWD",143450,-93.634545,42.046549
80,8000,"Pave","Regular","AllPub","Northwest_Ames","OneFam","Two_Story","Above_Average",1970,"Gable",1008,1403,1008,2411,2,1,4,8,"RFn",2,570,0,2007,"WD ",240050,-93.635094,42.047758
0,8723,"Pave","Slightly_Irregular","AllPub","Northwest_Ames","OneFam","SFoyer","Above_Average",1969,"Gable",973,1082,0,1082,1,0,3,6,"Unf",2,480,0,2007,"WD ",162500,-93.634528,42.048067
130,11700,"Pave","Regular","AllPub","Northwest_Ames","OneFam","One_Story","Average",1968,"Gable",1295,1295,0,1295,1,1,3,6,"Fin",2,528,0,2007,"WD ",164000,-93.635899,42.04849
108,11358,"Pave","Slightly_Irregular","AllPub","Northwest_Ames","OneFam","One_Story","Good",1972,"Hip",1124,1610,0,1610,2,0,3,8,"RFn",2,515,0,2007,"WD ",185000,-93.631554,42.047615
80,9547,"Pave","Regular","AllPub","Northwest_Ames","OneFam","One_Story","Above_Average",1993,"Gable",1594,1594,0,1594,2,0,2,6,"RFn",2,472,0,2007,"WD ",188500,-93.638051,42.043363
78,10530,"Pave","Regular","AllPub","Northwest_Ames","OneFam","Two_Story","Above_Average",1993,"Gable",1148,1091,984,2075,2,1,3,8,"Unf",2,473,0,2007,"WD ",255000,-93.63687,42.043005
0,11500,"Pave","Slightly_Irregular","AllPub","Northwest_Ames","Duplex","One_Story","Above_Average",1976,"Gable",1680,1680,0,1680,2,0,4,8,"Unf",2,528,0,2007,"WD ",136905,-93.633748,42.045483
88,10738,"Pave","Slightly_Irregular","AllPub","Northwest_Ames","OneFam","One_Story","Good",1966,"Hip",1093,1093,0,1093,2,0,3,6,"RFn",2,484,0,2007,"WD ",158500,-93.631673,42.04259
80,9600,"Pave","Regular","AllPub","Northwest_Ames","OneFam","One_Story","Above_Average",1973,"Hip",1242,1242,0,1242,1,1,3,6,"Unf",2,528,0,2007,"WD ",175500,-93.631302,42.04389
80,10800,"Pave","Regular","AllPub","Northwest_Ames","OneFam","One_Story","Average",1963,"Gable",1052,1052,0,1052,1,0,3,6,"Fin",1,311,0,2007,"COD",127000,-93.6299222,42.0421698
70,8050,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1967,"Gable",949,1107,0,1107,1,0,3,5,"RFn",1,308,0,2007,"WD ",127000,-93.62919,42.047811
0,10355,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1967,"Gable",1214,1214,0,1214,2,0,3,5,"RFn",1,318,0,2007,"WD ",143000,-93.626518,42.048292
79,10289,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1965,"Hip",1073,1073,0,1073,1,1,3,6,"RFn",2,515,0,2007,"WD ",156000,-93.625898,42.046504
0,9503,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1958,"Hip",1024,1344,0,1344,1,0,2,6,"Unf",1,484,0,2007,"WD ",144000,-93.624758,42.044758
0,10624,"Pave","Slightly_Irregular","AllPub","North_Ames","Duplex","One_Story","Below_Average",1964,"Gable",1728,1728,0,1728,2,0,6,10,"Unf",1,352,0,2007,"WD ",119000,-93.624592,42.043984
0,10899,"Pave","Slightly_Irregular","AllPub","North_Ames","Duplex","One_Story","Average",1964,"Gable",0,1224,0,1224,2,0,2,8,"Unf",3,530,0,2007,"WD ",103000,-93.624541,42.043929
0,12342,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1960,"Hip",978,1422,0,1422,1,0,3,6,"RFn",1,286,0,2007,"WD ",139900,-93.624745,42.043121
0,12772,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Very_Good",1960,"Hip",958,958,0,958,1,0,2,5,"RFn",1,301,0,2007,"WD ",151500,-93.623636,42.042124
80,8892,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1960,"Gable",1065,1065,0,1065,1,1,3,6,"Unf",2,461,0,2007,"COD",126500,-93.624606,42.04227
65,10482,"Pave","Regular","AllPub","North_Ames","OneFam","SLvl","Very_Good",1958,"Hip",588,1138,0,1138,1,0,3,6,"RFn",1,264,0,2007,"WD ",145000,-93.623104,42.044036
70,7535,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Good",1958,"Gable",912,912,0,912,1,0,2,5,"Fin",1,297,0,2007,"WD ",120000,-93.621352,42.042577
74,7450,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1956,"Hip",894,1074,0,1074,1,0,2,6,"Unf",2,396,0,2007,"WD ",124000,-93.621344,42.042485
0,8339,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Good",1959,"Gable",0,882,0,882,1,0,3,5,"RFn",1,294,0,2007,"WD ",106500,-93.62232,42.042479
0,14357,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1961,"Hip",864,1187,0,1187,1,0,2,6,"RFn",2,440,0,2007,"CWD",140500,-93.622834,42.044921
76,8243,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Good",1961,"Gable",964,964,0,964,1,0,3,5,"Fin",2,784,0,2007,"WD ",137500,-93.621452,42.043609
70,8680,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1960,"Hip",894,894,0,894,1,0,3,5,"Unf",1,312,0,2007,"WD ",117600,-93.62144,42.043627
80,8800,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1966,"Hip",1174,1200,0,1200,2,0,3,6,"RFn",2,440,0,2007,"CWD",163500,-93.626945,42.039141
80,9200,"Pave","Regular","AllPub","North_Ames","OneFam","SLvl","Average",1965,"Gable",1042,1042,0,1042,2,0,3,5,"RFn",2,440,0,2007,"WD ",161000,-93.630023,42.040143
85,9350,"Pave","Regular","AllPub","North_Ames","OneFam","SLvl","Good",1964,"Hip",1302,1302,0,1302,2,0,3,7,"RFn",1,309,0,2007,"CWD",158000,-93.6279875,42.0417369
80,8800,"Pave","Regular","AllPub","North_Ames","OneFam","Two_Story","Good",1964,"Gable",845,845,1309,2154,2,1,5,8,"RFn",2,539,0,2007,"WD ",224500,-93.626864,42.039069
0,11382,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1964,"Gable",1130,1374,0,1374,1,0,3,7,"RFn",1,286,0,2007,"WD ",147000,-93.6276375,42.0413937
0,22002,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1959,"Gable",1592,1652,0,1652,1,1,3,6,"RFn",2,510,0,2007,"WD ",200000,-93.6249615,42.0417604
0,14585,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1960,"Gable",1144,1429,0,1429,1,0,3,7,"Unf",2,572,0,2007,"WD ",181900,-93.624484,42.04074
75,7388,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1959,"Gable",1063,1327,0,1327,1,0,3,7,"Unf",2,624,0,2007,"WD ",150750,-93.62326,42.041245
70,9842,"Pave","Regular","AllPub","North_Ames","Duplex","One_Story","Average",1962,"Gable",0,1224,0,1224,2,0,2,6,"Unf",2,462,0,2007,"WD ",101800,-93.621368,42.041332
57,8280,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1950,"Gable",932,932,0,932,1,0,2,4,"Unf",1,306,0,2007,"WD ",124000,-93.622804,42.039212
85,12172,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Unf","Good",1940,"Gable",822,908,0,908,1,0,2,4,"Unf",2,512,0,2007,"WD ",138500,-93.621503,42.0392
50,5000,"Pave","Regular","AllPub","Brookside","OneFam","One_Story","Fair",1946,"Gable",0,334,0,334,1,0,1,2,"No_Garage",0,0,0,2007,"WD ",39300,-93.629661,42.036575
50,5000,"Pave","Regular","AllPub","Brookside","OneFam","One_Story","Fair",1946,"Gable",666,666,0,666,1,0,2,4,"No_Garage",0,0,0,2007,"WD ",64500,-93.629545,42.035684
51,3500,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Average",1945,"Gable",370,442,228,670,1,0,2,4,"No_Garage",0,0,0,2007,"WD ",64000,-93.628654,42.036023
50,5175,"Pave","Regular","AllPub","Brookside","OneFam","One_Story","Very_Good",1958,"Gable",808,808,0,808,1,0,2,5,"Unf",1,308,0,2007,"COD",112000,-93.628582,42.036223
100,9500,"Pave","Regular","AllPub","North_Ames","OneFam","Two_Story","Above_Average",1964,"Gable",816,1127,850,1977,1,1,4,9,"RFn",2,540,0,2007,"WD ",165000,-93.625632,42.034615
80,9600,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1955,"Hip",1078,1150,0,1150,1,0,2,6,"Fin",1,288,0,2007,"WD ",144000,-93.623704,42.0362
95,11345,"Pave","Regular","AllPub","North_Ames","Duplex","Two_Story","Average",1948,"Gable",928,928,992,1920,2,0,4,10,"Unf",2,400,0,2007,"WD ",137000,-93.621485,42.03465
79,9492,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Average",1941,"Gable",768,968,408,1376,1,0,3,6,"Unf",1,240,0,2007,"WD ",105000,-93.620497,42.034906
79,9480,"Pave","Regular","AllPub","North_Ames","OneFam","Two_Story","Good",1942,"Gable",728,888,756,1644,1,1,3,7,"Unf",1,312,0,2007,"WD ",146500,-93.620491,42.034755
63,8668,"Pave","Regular","AllPub","North_Ames","Duplex","One_Story","Average",1968,"Gable",1560,1560,0,1560,2,0,4,8,"Unf",3,792,0,2007,"WD ",126000,-93.619383,42.049216
0,10050,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","SFoyer","Above_Average",1966,"Gable",793,1280,0,1280,2,0,3,6,"Fin",2,432,0,2007,"WD ",175000,-93.61706,42.048934
100,9600,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","SLvl","Average",1961,"Hip",1218,1254,0,1254,1,0,3,6,"RFn",2,525,0,2007,"WD ",158500,-93.615687,42.046714
70,10150,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1958,"Gable",912,912,0,912,1,0,2,5,"RFn",1,275,0,2007,"COD",114500,-93.616099,42.045809
78,11344,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Average",1958,"Gable",874,874,650,1524,1,1,3,7,"Unf",1,315,0,2007,"WD ",144000,-93.618143,42.0459325
0,18450,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","Two_Story","Average",1965,"Flat",1021,1465,915,2380,2,1,3,7,"Unf",2,596,0,2007,"WD ",129000,-93.615535,42.046882
73,8760,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1957,"Gable",936,936,0,936,1,0,2,4,"RFn",1,315,0,2007,"WD ",141000,-93.618786,42.044053
65,6860,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1956,"Gable",1008,1008,0,1008,1,0,3,6,"Unf",1,308,0,2007,"WD ",131000,-93.618404,42.043143
60,8250,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1963,"Gable",1053,1053,0,1053,1,0,3,6,"RFn",2,692,0,2007,"WD ",142100,-93.619352,42.044735
70,8176,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1958,"Gable",1056,1056,0,1056,1,0,3,6,"RFn",1,308,0,2007,"WD ",139000,-93.617521,42.043932
75,9750,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1958,"Gable",1442,1442,0,1442,1,1,4,7,"RFn",1,301,0,2007,"COD",157900,-93.615281,42.043946
80,9250,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1954,"Gable",1056,1056,0,1056,1,0,3,6,"Unf",1,260,0,2007,"WD ",139400,-93.6168658,42.0423095
90,11988,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1957,"Gable",1244,1244,0,1244,1,1,3,6,"Unf",1,336,0,2007,"WD ",150000,-93.613046,42.044218
70,9100,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1960,"Hip",1144,1144,0,1144,1,0,3,6,"RFn",1,336,0,2007,"WD ",120000,-93.611697,42.045669
80,9736,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1957,"Gable",1331,1721,0,1721,1,0,4,8,"Unf",2,464,0,2007,"WD ",174850,-93.612347,42.043952
72,9770,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1957,"Gable",922,922,0,922,1,0,2,5,"Unf",1,308,0,2007,"WD ",116000,-93.613457,42.043233
72,10152,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1956,"Hip",1048,1048,0,1048,1,0,3,6,"Unf",1,286,0,2007,"WD ",135000,-93.613983,42.0426969
0,12155,"Pave","Irregular","AllPub","North_Ames","OneFam","One_Story","Fair",1970,"Gable",1657,1657,0,1657,2,0,3,7,"Unf",2,484,0,2007,"WD ",163500,-93.610875,42.042728
70,12198,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1955,"Gable",1204,1411,0,1411,1,0,3,7,"RFn",1,310,0,2007,"COD",130000,-93.612301,42.04302
75,10050,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1955,"Hip",1216,1216,0,1216,1,0,3,5,"RFn",1,336,0,2007,"WD ",129500,-93.6192677,42.0418697
60,11556,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Excellent",1953,"Gable",864,1154,0,1154,1,1,3,6,"Unf",1,336,0,2007,"WD ",142000,-93.617242,42.041243
70,8078,"Pave","Regular","AllPub","North_Ames","Duplex","One_Story","Average",1958,"Hip",1560,1560,0,1560,2,0,4,8,"Unf",2,484,0,2007,"WD ",128600,-93.61848,42.040773
60,10950,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1952,"Hip",948,948,0,948,1,0,2,5,"Unf",2,410,0,2007,"WD ",125000,-93.615622,42.040451
68,7942,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1953,"Hip",1040,1040,0,1040,1,0,3,6,"Fin",1,293,0,2007,"WD ",136000,-93.618428,42.03981
66,8923,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1953,"Gable",1008,1008,0,1008,1,0,2,6,"Unf",1,240,0,2007,"WD ",134500,-93.617075,42.039369
71,8540,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Very_Good",1956,"Gable",925,925,0,925,1,0,3,5,"Unf",1,252,0,2007,"WD ",127000,-93.612414,42.039482
60,7134,"Pave","Regular","AllPub","North_Ames","OneFam","SLvl","Average",1955,"Gable",384,1360,0,1360,1,0,3,6,"Unf",2,572,0,2007,"WD ",130000,-93.612401,42.03846
55,7150,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Below_Average",1955,"Gable",1190,1040,500,1540,1,0,4,7,"Unf",1,352,0,2007,"WD ",115000,-93.61245,42.03837
70,8400,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1955,"Gable",923,925,0,925,1,0,3,5,"Unf",1,390,0,2007,"WD ",116900,-93.612075,42.0384781
70,13300,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1956,"Hip",928,928,0,928,1,0,2,4,"Unf",1,252,0,2007,"WD ",132000,-93.612252,42.038545
75,9532,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1953,"Gable",1105,1647,0,1647,1,0,3,6,"Fin",1,280,368,2007,"WD ",153000,-93.618606,42.034789
0,15783,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Average",1952,"Gable",924,924,0,924,1,0,2,6,"Unf",1,420,0,2007,"WD ",112500,-93.6197518,42.0347206
60,14190,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Good",1890,"Gable",925,1000,544,1544,2,0,3,7,"No_Garage",0,0,0,2007,"WD ",138000,-93.620343,42.034812
60,9600,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Unf","Good",1949,"Gable",845,893,0,893,1,0,2,4,"Unf",2,576,0,2007,"WD ",135000,-93.617191,42.035932
0,12099,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Above_Average",1953,"Gable",1216,1216,0,1728,1,0,3,7,"Unf",1,371,0,2007,"WD ",156000,-93.618445,42.036077
113,21281,"Pave","Regular","AllPub","North_Ames","OneFam","Two_Story","Below_Average",1935,"Gable",666,1308,1778,3086,3,1,4,9,"Unf",3,1200,0,2007,"WD ",301600,-93.615616,42.036027
60,10134,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Above_Average",1940,"Gable",735,735,299,1034,1,0,2,5,"Unf",1,240,0,2007,"WD ",109000,-93.615485,42.03725
55,5500,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Unf","Above_Average",1956,"Gable",882,882,0,882,1,0,1,4,"No_Garage",0,0,0,2007,"WD ",103200,-93.6133009,42.0380982
60,10284,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Good",1925,"Gable",1151,845,436,1281,2,0,1,6,"Unf",2,580,0,2007,"WD ",128500,-93.615536,42.0357
60,10800,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Above_Average",1927,"Gable",656,968,0,968,2,0,4,5,"Unf",1,216,0,2007,"WD ",64500,-93.612418,42.035779
60,10800,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Excellent",1895,"Gable",736,751,783,1534,1,1,3,6,"No_Garage",0,0,0,2007,"WD ",148000,-93.6139,42.035854
60,5400,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Above_Average",1920,"Gable",691,691,0,691,1,0,2,4,"Unf",1,216,0,2007,"WD ",86000,-93.613899,42.034878
93,10090,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","SLvl","Average",1963,"Gable",725,1035,616,1651,2,0,4,6,"Unf",1,276,0,2007,"WD ",172000,-93.607117,42.039338
75,8700,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Good",1961,"Gable",920,888,0,888,1,0,3,5,"Unf",1,240,0,2007,"COD",120000,-93.609148,42.039983
66,8300,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1968,"Gable",952,952,0,952,1,0,3,5,"Unf",1,288,0,2007,"WD ",128500,-93.610561,42.040146
70,11606,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","Two_Story","Average",1969,"Gable",1040,1040,1040,2080,1,2,5,9,"Unf",2,504,0,2007,"WD ",135000,-93.605388,42.038888
60,8064,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Good",1949,"Gable",672,672,252,924,1,0,3,6,"Unf",2,576,0,2007,"WD ",122900,-93.610609,42.035733
60,11664,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1948,"Gable",1082,1082,0,1082,1,0,2,5,"Unf",1,240,0,2007,"WD ",119200,-93.610611,42.035921
78,10496,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Above_Average",1949,"Gable",1040,1168,678,1846,2,0,3,7,"Unf",1,315,0,2007,"WD ",143000,-93.610623,42.037329
60,7200,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1950,"Gable",876,988,0,988,1,0,3,6,"Unf",1,276,0,2007,"WD ",119000,-93.607957,42.037203
60,7200,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Fair",1950,"Gable",864,1238,0,1238,1,1,3,6,"Unf",1,357,0,2007,"WD ",102000,-93.607963,42.035954
60,7200,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Very_Good",1950,"Gable",864,864,0,864,1,0,3,5,"RFn",2,720,0,2007,"WD ",129000,-93.607963,42.035876
70,7000,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1960,"Gable",1010,1134,0,1134,1,0,2,6,"RFn",1,254,0,2007,"WD ",135000,-93.606932,42.037106
0,7500,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1959,"Hip",1040,1040,0,1040,1,0,3,6,"RFn",1,286,0,2007,"WD ",152000,-93.605968,42.035862
70,7315,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1958,"Hip",1170,1170,0,1170,1,0,3,6,"RFn",1,338,0,2007,"WD ",140000,-93.60674,42.036002
70,7903,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1960,"Hip",1242,1242,0,1242,1,1,3,6,"RFn",1,324,0,2007,"WD ",152000,-93.606782,42.037084
